id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm,num_incendios_7d_previo,frp_total_7d_previo,precipitacion_promedio_7d_previo,dias_sin_lluvia_promedio_7d_previo,riesgo_fuego_promedio_7d_previo,pm10_reanalise_7d_previo,pm2_5_reanalise_7d_previo,o3_reanalise_7d_previo,no2_reanalise_7d_previo,co_reanalise_7d_previo,so2_reanalise_7d_previo,T2M_7d_previo,RH2M_7d_previo,WS2M_7d_previo
26070,21396_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Manicore,1302702,AM,-7.897578931232985,-61.56078935364002,14.36,0.0,0,,4,Moderado,MANICORE,0.0,0.0,,,,22.456666666666667,17.716666666666665,14.923333333333332,0.13,0.1266666666666666,0.2383333333333333,25.82166666666667,92.96166666666666,0.06166666666666667
13081,21429_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Ministro Andreazza,1101203,RO,-11.154940036491976,-61.5656562487086,7.829999999999999,0.0,0,,3,Moderado,MINISTRO ANDREAZZA,0.0,0.0,,,,18.593333333333334,14.713333333333331,15.928333333333333,0.5583333333333333,0.1283333333333333,0.0883333333333333,24.97666666666667,92.91333333333334,0.03166666666666667
41218,21484_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Careiro da Varzea,1301159,AM,-3.326141793897127,-59.79090624548858,21.77,0.0,0,,5,Alto,CAREIRO DA VARZEA,0.0,0.0,,,,20.031666666666663,15.74,20.985,0.295,0.13,0.2299999999999999,26.19333333333333,91.32166666666666,0.445
6009,21361_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Itapua do Oeste,1101104,RO,-9.440319438015438,-63.1123201770665,8.559999999999999,0.0,0,,3,Moderado,ITAPUA DO OESTE,0.0,0.0,,,,23.41,18.64833333333333,15.420000000000002,0.3883333333333333,0.1266666666666666,0.16,25.271666666666665,95.66000000000001,0.06666666666666667
17514,21544_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.340149103532836,-64.44781671267798,18.67,0.0,0,,4,Moderado,NOVA MAMORE,2.0,35.1,0.0,4.0,0.1,24.99428571428572,19.868571428571425,15.995714285714286,0.1299999999999999,0.1228571428571428,0.03,25.551428571428573,88.36142857142856,0.018571428571428572
37143,21602_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.327377668014555,-72.7575795773537,8.09,0.0,0,,3,Moderado,GUAJARA,12.0,616.7,0.0,7.0,0.0916666666666666,23.524285714285718,17.75,14.417142857142858,0.5142857142857142,0.1414285714285714,0.11,26.25857142857143,87.68571428571428,0.022857142857142857
30196,21519_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.487459749202024,-64.93856663350229,7.8,0.0,0,,1,Bajo,GUAJARA-MIRIM,3.0,35.1,3.325,7.0,0.2,24.93,19.84,15.69,0.1128571428571428,0.1228571428571428,0.0285714285714285,27.315714285714286,78.26285714285714,0.060000000000000005
37662,21614_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.372529117900191,-72.52893270443403,14.38,0.0,0,,4,Moderado,GUAJARA,12.0,616.7,0.0,7.0,0.0916666666666666,23.524285714285718,17.75,14.417142857142858,0.5142857142857142,0.1414285714285714,0.11,26.25857142857143,87.68571428571428,0.022857142857142857
43726,21534_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.838794467619168,-64.79798413748026,6.660000000000001,0.0,0,,3,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
28388,21564_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.703765610808272,-64.02402606907239,13.19,0.0,0,,4,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
43794,21587_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Pacaja,1505486,PA,-3.320494124112612,-50.156888617297845,7.829999999999999,0.0,0,,3,Moderado,PACAJA,0.0,0.0,,,,14.498571428571427,10.81857142857143,21.56571428571429,0.3214285714285714,0.1242857142857142,0.0442857142857142,25.025714285714287,92.76428571428572,0.08285714285714287
13973,21606_hist,DEGRADACAO,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Pimenteiras do Oeste,1101468,RO,-13.33829154716706,-60.97126258516064,18.03,0.0,0,,3,Moderado,PIMENTEIRAS DO OESTE,0.0,0.0,,,,18.26,14.374285714285715,14.739999999999998,0.1285714285714286,0.1257142857142857,0.0314285714285714,25.99142857142857,90.08142857142856,0.16714285714285712
19636,21573_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.981608378733922,-64.98611832354257,12.25,0.0,0,,4,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
46718,21680_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.331437558705088,-72.50653625270715,14.04,0.0,0,,4,Moderado,GUAJARA,12.0,616.7,0.0,7.0,0.0916666666666666,23.524285714285718,17.75,14.417142857142858,0.5142857142857142,0.1414285714285714,0.11,26.25857142857143,87.68571428571428,0.022857142857142857
17066,21532_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.11117543109929,-64.42773795892315,68.05,0.0,0,,6,Crítico,NOVA MAMORE,2.0,35.1,0.0,4.0,0.1,24.99428571428572,19.868571428571425,15.995714285714286,0.1299999999999999,0.1228571428571428,0.03,25.551428571428573,88.36142857142856,0.018571428571428572
49185,21499_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.47685961173762,-64.91468444315399,47.07,0.0,0,,3,Moderado,GUAJARA-MIRIM,3.0,35.1,3.325,7.0,0.2,24.93,19.84,15.69,0.1128571428571428,0.1228571428571428,0.0285714285714285,27.315714285714286,78.26285714285714,0.060000000000000005
10064,21611_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-6.463640707226007,-52.89116513321562,47.77,0.0,0,,5,Alto,SAO FELIX DO XINGU,0.0,0.0,,,,11.872857142857145,8.721428571428572,18.02857142857143,0.1342857142857142,0.1242857142857142,0.0157142857142857,24.47142857142857,91.17285714285715,0.17142857142857143
11815,21555_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.271709099002782,-64.22142211861753,6.64,0.0,0,,3,Moderado,NOVA MAMORE,2.0,35.1,0.0,4.0,0.1,24.99428571428572,19.868571428571425,15.995714285714286,0.1299999999999999,0.1228571428571428,0.03,25.551428571428573,88.36142857142856,0.018571428571428572
43176,21593_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Açailandia,2100055,MA,-4.852289225996193,-47.67416126661204,10.05,0.0,0,,3,Moderado,ACAILANDIA,0.0,0.0,,,,15.948571428571428,11.694285714285714,23.56857142857143,0.9714285714285714,0.1242857142857142,0.1714285714285714,24.762857142857143,89.96428571428571,0.5742857142857142
31515,21595_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.503220040857869,-64.53577459344484,8.91,0.0,0,,3,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
31262,21528_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.67367938122464,-64.14350391244318,13.96,0.0,0,,4,Moderado,NOVA MAMORE,2.0,35.1,0.0,4.0,0.1,24.99428571428572,19.868571428571425,15.995714285714286,0.1299999999999999,0.1228571428571428,0.03,25.551428571428573,88.36142857142856,0.018571428571428572
6674,21536_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.758509354939886,-64.87665047559251,17.18,0.0,0,,4,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
22065,21504_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.489539879622432,-64.91695403844541,104.28,0.0,0,,4,Moderado,GUAJARA-MIRIM,3.0,35.1,3.325,7.0,0.2,24.93,19.84,15.69,0.1128571428571428,0.1228571428571428,0.0285714285714285,27.315714285714286,78.26285714285714,0.060000000000000005
3540,21571_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.470398496523416,-64.36873407195016,65.95,0.0,0,,6,Crítico,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
12410,21598_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Alto Paraiso,1100403,RO,-9.593478064508146,-63.35055706245899,10.76,0.0,0,,4,Moderado,ALTO PARAISO,0.0,0.0,,,,22.67142857142857,17.99142857142857,15.22,0.45,0.1271428571428571,0.13,25.382857142857144,94.28428571428572,0.055714285714285716
39974,21560_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.765147280216777,-64.49436203508048,13.77,0.0,0,,4,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
32575,21547_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Campo Novo de Rondonia,1100700,RO,-10.305987043754124,-64.13272123466581,9.07,0.0,0,,3,Moderado,CAMPO NOVO DE RONDONIA,0.0,0.0,,,,21.86285714285714,17.365714285714287,15.118571428571428,0.2014285714285714,0.1228571428571428,0.0571428571428571,24.801428571428573,94.21571428571428,0.025714285714285714
35664,21563_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.754448804539388,-64.42309494299857,16.16,0.0,0,,4,Moderado,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
26310,21512_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.495855700028583,-64.89931434890974,44.78,0.0,0,,3,Moderado,GUAJARA-MIRIM,3.0,35.1,3.325,7.0,0.2,24.93,19.84,15.69,0.1128571428571428,0.1228571428571428,0.0285714285714285,27.315714285714286,78.26285714285714,0.060000000000000005
33241,21541_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Campo Novo de Rondonia,1100700,RO,-10.36525677246798,-64.09993652048384,13.66,0.0,0,,4,Moderado,CAMPO NOVO DE RONDONIA,0.0,0.0,,,,21.86285714285714,17.365714285714287,15.118571428571428,0.2014285714285714,0.1228571428571428,0.0571428571428571,24.801428571428573,94.21571428571428,0.025714285714285714
39303,21649_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Mancio Lima,1200336,AC,-7.652715657733454,-73.2480030236784,20.72,0.0,0,,5,Alto,MANCIO LIMA,5.0,48.4,0.0,7.0,0.3399999999999999,23.07,17.349999999999998,14.892857142857142,0.4914285714285715,0.1399999999999999,0.1171428571428571,26.345714285714287,86.0457142857143,0.0071428571428571435
39849,21526_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.852876341730353,-64.91276171266985,19.39,0.0,0,,5,Alto,PORTO VELHO,7.0,136.2,1.3416666666666666,5.333333333333333,0.3166666666666666,24.052857142857142,19.055714285714288,15.134285714285712,0.2885714285714286,0.1242857142857142,0.1814285714285714,25.784285714285716,92.68142857142857,0.12571428571428572
14926,21636_hist,DESMATAMENTO_CR,2022-01-08,2022-01-01,AWFI,CBERS-4,Feijo,1200302,AC,-8.389010630359158,-70.41969501010482,6.460000000000001,0.0,0,,3,Moderado,FEIJO,0.0,0.0,,,,24.228571428571428,19.24285714285714,12.13,0.0957142857142857,0.1228571428571428,0.0185714285714285,25.5,91.65,0.018571428571428572
44275,21628_hist,DESMATAMENTO_CR,2022-01-08,2022-01-01,AWFI,CBERS-4,Feijo,1200302,AC,-8.370056223742093,-70.39276382466876,23.28,0.0,0,,5,Alto,FEIJO,0.0,0.0,,,,24.228571428571428,19.24285714285714,12.13,0.0957142857142857,0.1228571428571428,0.0185714285714285,25.5,91.65,0.018571428571428572
2539,21631_hist,DESMATAMENTO_CR,2022-01-10,2022-01-01,AWFI,CBERS-4,Pacaja,1505486,PA,-3.44490807162206,-50.13732522909253,12.49,0.0,0,,4,Moderado,PACAJA,0.0,0.0,,,,15.258571428571427,11.574285714285717,21.90857142857143,0.2757142857142857,0.1157142857142857,0.0371428571428571,24.814285714285713,92.83142857142856,0.10142857142857142
41462,21944_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.8205296796919828,-59.342184034849225,17.51,0.0,0,,4,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
29457,21692_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,-0.1480445620968697,-60.75807908327746,22.64,0.0,0,,5,Alto,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
17341,21841_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.8672480638380726,-60.61536482693374,10.76,0.0,0,,4,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
16057,21731_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.7125631547475972,-59.72841346521123,9.49,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
7868,22001_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,AMAZONIA-1,Goianesia do Para,1503093,PA,-3.9455561173247418,-48.94472688367348,12.39,0.0,0,,4,Moderado,GOIANESIA DO PARA,0.0,0.0,,,,17.397142857142857,13.281428571428572,23.61,0.4185714285714286,0.1157142857142857,0.0828571428571428,25.148571428571426,89.84571428571428,0.09571428571428571
35613,21828_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.0547606443045999,-60.433308987208,7.81,0.0,0,,3,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
5780,21851_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Iracema,1400282,RR,2.169300621182386,-61.69447202790746,35.02,0.0,0,,5,Alto,IRACEMA,3.0,186.9,0.15,7.0,0.25,18.485714285714288,14.397142857142857,31.74142857142857,0.3271428571428571,0.11,0.0985714285714285,24.985714285714284,81.63857142857144,0.08428571428571428
17081,21720_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6681985255802853,-59.64398269423824,8.88,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
23500,21893_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.847107138096105,-59.893638950915566,20.8,0.0,0,,5,Alto,SAO JOAO DA BALIZA,12.0,314.0,0.0,3.75,0.08,26.594285714285714,20.428571428571427,31.148571428571422,1.0271428571428571,0.1442857142857143,0.2228571428571428,24.878571428571426,88.69428571428571,0.10285714285714286
9198,22013_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,AMAZONIA-1,Itinga do Maranhao,2105427,MA,-4.023060521748503,-47.013974065550805,26.17,0.0,0,,5,Alto,ITINGA DO MARANHAO,0.0,0.0,,,,18.27857142857143,13.641428571428571,22.02285714285714,0.9000000000000001,0.1242857142857142,0.1299999999999999,24.79,91.28142857142858,0.06857142857142857
22416,21895_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.8728224188813272,-59.86445730018425,8.07,0.0,0,,3,Moderado,SAO JOAO DA BALIZA,12.0,314.0,0.0,3.75,0.08,26.594285714285714,20.428571428571427,31.148571428571422,1.0271428571428571,0.1442857142857143,0.2228571428571428,24.878571428571426,88.69428571428571,0.10285714285714286
41262,21708_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6216982300695998,-59.733199511931794,10.1,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
35248,21715_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.0140402452443594,-60.539951968839446,9.29,0.0,0,,3,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
14824,21933_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.9675621397839734,-59.49217097257679,6.97,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
20455,21725_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6958737994435152,-59.53265663529936,7.68,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
28677,21734_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.6257511519753656,-60.33108558389248,8.44,0.0,0,,3,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
28635,21925_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.9409994627701704,-59.52585988829445,15.32,0.0,0,,4,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
1928,110338_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Iracema,1400282,RR,2.235095228866889,-61.62542523793342,18.52,0.0,0,,4,Moderado,IRACEMA,3.0,186.9,0.15,7.0,0.25,18.485714285714288,14.397142857142857,31.74142857142857,0.3271428571428571,0.11,0.0985714285714285,24.985714285714284,81.63857142857144,0.08428571428571428
25995,21839_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.7417149903872348,-59.90012215317121,7.99,0.0,0,,3,Moderado,SAO JOAO DA BALIZA,12.0,314.0,0.0,3.75,0.08,26.594285714285714,20.428571428571427,31.148571428571422,1.0271428571428571,0.1442857142857143,0.2228571428571428,24.878571428571426,88.69428571428571,0.10285714285714286
48653,21899_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.8211079073125422,-59.37491847317962,17.77,0.0,0,,4,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
26549,21762_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.5253212793951262,-60.462269207947394,17.4,0.0,0,,4,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
25765,21801_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.5287824248369204,-60.56235865701517,7.24,0.0,0,,3,Moderado,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
48499,21710_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.620597160712964,-59.72379458755922,9.35,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
16456,21701_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.5974964645705865,-59.94032922812262,13.39,0.0,0,,4,Moderado,SAO JOAO DA BALIZA,12.0,314.0,0.0,3.75,0.08,26.594285714285714,20.428571428571427,31.148571428571422,1.0271428571428571,0.1442857142857143,0.2228571428571428,24.878571428571426,88.69428571428571,0.10285714285714286
33388,21959_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,1.013978186051666,-59.52596133916735,7.59,0.0,0,,3,Moderado,CAROEBE,17.0,703.1,0.0,2.636363636363636,0.0808080808080808,26.58428571428572,20.43,30.794285714285717,1.0385714285714285,0.1457142857142857,0.2242857142857142,24.569999999999997,87.46714285714286,0.05142857142857143
21472,21998_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,AMAZONIA-1,Goianesia do Para,1503093,PA,-4.20149207132391,-48.84181590257065,8.04,0.0,0,,3,Moderado,GOIANESIA DO PARA,0.0,0.0,,,,17.397142857142857,13.281428571428572,23.61,0.4185714285714286,0.1157142857142857,0.0828571428571428,25.148571428571426,89.84571428571428,0.09571428571428571
44339,21911_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Canta,1400175,RR,1.8021643650580603,-60.461576423699526,11.04,0.0,0,,4,Moderado,CANTA,4.0,75.0,1.1,9.5,0.75,18.15142857142857,14.085714285714287,36.92857142857143,0.3414285714285713,0.1028571428571428,0.1085714285714285,28.155714285714286,62.32428571428572,0.054285714285714284
3180,21814_hist,DEGRADACAO,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.0764625624785517,-60.41572427607178,127.22,0.0,0,,5,Alto,RORAINOPOLIS,22.0,1039.7,0.0361111111111111,4.5,0.1625,25.02857142857143,19.277142857142856,31.038571428571423,0.85,0.1414285714285714,0.1914285714285714,25.43285714285714,86.62857142857142,0.10714285714285714
